"Statistic","Year","Local Government District","Industry electricity","Industry gas","Large industrial installations","Industry 'other'","Industry total","Commercial electricity","Commercial gas","Commercial 'other'","Commercial total","Public sector electricity","Public sector gas","Public sector 'other'","Public sector total","Domestic electricity","Domestic gas","Domestic 'other'","Domestic total","Road transport (A roads)","Road transport (motorways)","Road transport (minor roads)","Diesel railways","Transport 'other'","Transport total","Net emissions: forest land","Net emissions: cropland","Net emissions: grassland","Net emissions: wetlands","Net emissions: settlements","Net emissions: harvested wood products","Net emissions: indirect N2O","LULUCF net emissions","Agriculture electricity","Agriculture gas","Agriculture 'other'","Agriculture livestock","Agriculture soils","Agriculture total","Landfill","Waste management 'other'","Waste management total","Grand total"
"Methane",2007,"Lisburn and Castlereagh",2.6,0.5,0.3,0.4,3.8,1.2,0.4,0.1,1.7,0.5,0.4,0.1,1,3.6,1,3.9,8.5,1,0.4,0.7,0,0,2.2,0,0,0,0.6,0,0,0,0.7,0.1,0,0.1,167.6,0,167.9,112.3,43.1,155.4,341.3
"Methane",2007,"Mid and East Antrim",4.3,1,0.1,1.1,6.4,1.2,1.1,0.1,2.4,0.3,1.3,0.1,1.7,3.8,0.5,4,8.3,1,0.1,1,0,0,2.1,0.1,0,0,33.2,0,0,0.1,33.4,0.1,0,0.2,323,0,323.3,145.9,8.6,154.5,531.9
"Methane",2007,"Mid Ulster",5,0,2.7,0.8,8.5,1,0,0.1,1,0.2,0,0.1,0.3,3.3,0,4.2,7.5,1.1,0.1,1.6,0,0,2.8,0.1,0,0,67.1,0,0,0.1,67.3,0.1,0,0.5,626,0,626.6,128.9,11.2,140.1,854.1
"Methane",2007,"Newry, Mourne and Down",3.4,0,0,0.6,4,1.2,0,0.1,1.3,0.4,0,0.1,0.5,4.3,0,5.1,9.4,1.6,0,1.4,0,0,3.1,0.1,0,0,17,0,0,0.1,17.1,0.1,0,0.3,483.1,0,483.6,167.4,10.9,178.3,697.2
"Methane",2007,"Ards and North Down",1.8,0.5,0,0.1,2.5,1.3,1,0,2.4,0.4,0.4,0.1,0.8,4.3,1.2,4.7,10.2,0.9,0,0.6,0,0,1.5,0,0,0,2.4,0,0,0,2.4,0.1,0,0.1,153.9,0,154.1,165,6.3,171.3,345.2
"Methane",2007,"Northern Ireland",48.2,5.1,10.4,5,68.8,20.2,8.1,0.7,29,7.9,7.3,1.2,16.5,46.9,8,49.8,104.6,12.5,1.8,13,0.1,0.4,27.9,0.9,0,0,468.4,0,0,1.1,470.5,1,0.2,2.9,3907,0,3911,1881.6,183.8,2065.4,6693.7
"Methane",2008,"Antrim and Newtownabbey",4.6,0.3,0,0.4,5.2,1.1,0.7,0,1.8,0.4,0.7,0.1,1.1,3.7,0.8,3.7,8.3,0.8,0.5,0.7,0,0.1,2,0,0,0,2.6,0,0,0,2.7,0,0,0.1,192.2,0,192.4,134,15.1,149.1,362.7
"Methane",2008,"Armagh City, Banbridge and Craigavon",6.1,1.5,0.2,0.5,8.3,1.7,0.4,0.1,2.1,0.5,0.3,0.1,0.9,5.2,0,6,11.2,1.4,0.3,1.5,0,0,3.2,0.1,0,0,21.9,0,0,0,22,0.2,0.1,0.5,528.8,0,529.5,173,24.1,197.1,774.3
"Methane",2008,"Belfast",9.4,2,0,0.2,11.6,7,4.3,0.1,11.4,3.4,4,0.5,7.9,9.2,5.4,5.5,20.1,1.4,0.3,0.6,0,0.1,2.4,0,0,0,0.3,0,0,0,0.3,0,0,0,11.4,0,11.5,389.5,40.1,429.6,494.8
"Methane",2008,"Causeway Coast and Glens",2.3,0.1,0.2,0.3,3,1.3,0.4,0.1,1.8,0.4,0.1,0.1,0.6,3.7,0,4.6,8.3,0.9,0,1.4,0,0,2.4,0.2,0,0,104.6,0,0,0.1,104.9,0.1,0,0.3,463.3,0,463.8,145,6.2,151.2,735.9
"Methane",2008,"Derry City and Strabane",4.7,0.2,3.6,0.4,8.9,1.7,0.1,0,1.8,0.8,0.2,0.1,1.1,3.7,0,4.3,8,0.8,0,1,0,0,1.8,0.1,0,0,76.2,0,0,0.1,76.4,0.1,0,0.2,282.6,0,282.9,163.7,5.8,169.5,550.4
"Methane",2008,"Fermanagh and Omagh",3.5,0,2.5,0.5,6.6,1.3,0,0,1.3,0.5,0,0.1,0.5,2.6,0,3.8,6.3,0.8,0,1.6,0,0,2.5,0.3,0,0,142.4,0,0,0.2,143,0.1,0,0.5,623.7,0,624.4,119.5,6.4,126,910.5
"Methane",2008,"Lisburn and Castlereagh",2.6,0.5,0.3,0.4,3.7,1.2,0.4,0.1,1.7,0.5,0.4,0.1,1.1,3.6,1.2,3.9,8.8,0.9,0.4,0.6,0,0,1.9,0,0,0,0.6,0,0,0,0.6,0.1,0,0.1,168.2,0,168.4,110.4,40.7,151,337.3
"Methane",2008,"Mid and East Antrim",4.2,1,0.1,1.2,6.5,1.2,1.1,0,2.4,0.3,1.3,0.1,1.7,3.8,0.5,4.1,8.4,0.9,0.1,0.9,0,0,1.9,0.1,0,0,33.2,0,0,0,33.3,0.1,0,0.2,312.6,0,313,138.4,8.1,146.5,513.5
"Methane",2008,"Mid Ulster",4.9,0,2.6,0.9,8.3,1,0,0.1,1,0.2,0,0.1,0.3,3.3,0,4.2,7.5,1,0.1,1.4,0,0,2.5,0.1,0,0,67.1,0,0,0.1,67.3,0.1,0,0.5,593.9,0,594.5,124.9,10.4,135.4,816.8
"Methane",2008,"Newry, Mourne and Down",3.3,0,0,0.7,4.1,1.2,0,0.1,1.3,0.4,0,0.1,0.4,4.4,0,5.1,9.5,1.4,0,1.2,0,0,2.7,0.1,0,0,16.9,0,0,0.1,17.1,0.1,0,0.4,475.2,0,475.7,184.1,9.8,193.9,704.7
"Methane",2008,"Ards and North Down",1.8,0.4,0,0.1,2.3,1.3,0.8,0,2.1,0.4,0.3,0.1,0.7,4.3,1.3,4.7,10.4,0.8,0,0.5,0,0,1.4,0,0,0,2.4,0,0,0,2.4,0.1,0,0.1,153.7,0,154,148.9,6,155,328.3
"Methane",2008,"Northern Ireland",47.5,6,9.4,5.6,68.5,19.9,8.2,0.7,28.7,7.8,7.4,1.2,16.5,47.5,9.4,50,106.9,11.1,1.6,11.5,0.1,0.4,24.7,1,0,0,468.3,0,0,0.6,469.9,0.9,0.2,3,3805.8,0,3810,1831.5,172.7,2004.1,6529.3
"Methane",2009,"Antrim and Newtownabbey",4.4,0.3,0,0.4,5,1,0.8,0,1.8,0.4,0.7,0.1,1.2,3.7,0.9,3.9,8.4,0.8,0.5,0.7,0,0.1,2.1,0,0,0,2.7,0,0,0,2.7,0,0,0.2,185.9,0,186.1,112.6,16.5,129.1,336.5
"Methane",2009,"Armagh City, Banbridge and Craigavon",5.8,1.8,0.1,0.5,8.3,1.6,0.5,0.1,2.2,0.5,0.3,0.1,1,5,0,6.2,11.3,1.5,0.4,1.5,0,0,3.4,0.1,0,0,21.9,0,0,0,22,0.2,0.1,0.5,512.8,0,513.5,147.4,27.1,174.6,736.1
"Methane",2009,"Belfast",8.9,2.1,0,0.2,11.2,6.6,4.5,0.1,11.3,3.3,4.3,0.5,8,8.9,5.2,5.7,19.8,1.5,0.3,0.6,0,0.1,2.5,0,0,0,0.3,0,0,0,0.3,0,0.1,0,10.6,0,10.6,356.6,44.8,401.4,465.1
"Methane",2009,"Causeway Coast and Glens",2.2,0.2,0,0.4,2.8,1.2,0.5,0.1,1.8,0.4,0.2,0.1,0.6,3.6,0,4.8,8.4,1,0,1.4,0,0,2.5,0.2,0,0,104.6,0,0,0.1,104.8,0.1,0,0.4,458.8,0,459.3,136.5,6,142.5,722.8
"Methane",2009,"Derry City and Strabane",4.5,0.3,3.7,0.4,8.8,1.6,0.1,0,1.7,0.7,0.2,0.1,1.1,3.5,0.1,4.5,8.1,0.8,0,1,0,0,1.8,0.1,0,0,76.2,0,0,0,76.3,0.1,0,0.2,280.6,0,280.9,150.2,5.8,156,534.9
"Methane",2009,"Fermanagh and Omagh",3.3,0,2.8,0.7,6.8,1.2,0,0,1.2,0.4,0,0.1,0.5,2.5,0,3.9,6.4,0.9,0,1.7,0,0,2.6,0.3,0,0,142.5,0,0,0.1,142.9,0.1,0,0.6,623.6,0,624.2,100,6.4,106.3,891
"Methane",2009,"Lisburn and Castlereagh",2.5,0.5,0.2,0.4,3.5,1.2,0.5,0.1,1.7,0.5,0.5,0.1,1.1,3.4,1.2,4.1,8.7,0.9,0.4,0.6,0,0,2.1,0,0,0,0.6,0,0,0,0.6,0.1,0,0.1,158.3,0,158.5,93.6,46.8,140.3,316.5
"Methane",2009,"Mid and East Antrim",4,1.1,0.1,1.2,6.3,1.1,1.2,0.1,2.4,0.3,1.4,0.1,1.8,3.7,0.5,4.2,8.5,0.9,0.1,0.9,0,0,2,0.1,0,0,33.2,0,0,0,33.3,0.1,0,0.2,308.3,0,308.7,123,8.1,131.2,494.1
"Methane",2009,"Mid Ulster",4.6,0,1.9,1,7.5,0.9,0,0.1,1,0.2,0,0.1,0.3,3.3,0,4.4,7.7,1,0.1,1.4,0,0,2.6,0.1,0,0,67.1,0,0,0,67.3,0.1,0,0.5,595.2,0,595.8,107.4,10.3,117.7,799.8
"Methane",2009,"Newry, Mourne and Down",3.1,0,0,0.7,3.9,1.1,0,0.1,1.2,0.3,0,0.1,0.4,4.2,0,5.3,9.6,1.5,0,1.3,0,0,2.8,0.1,0,0,16.9,0,0,0,17,0.1,0,0.4,470.6,0,471.1,154.3,9.4,163.7,669.8
"Methane",2009,"Ards and North Down",1.7,0.4,0,0.1,2.3,1.2,0.9,0,2.1,0.3,0.3,0.1,0.7,4.1,1.2,4.9,10.2,0.8,0,0.5,0,0,1.4,0,0,0,2.4,0,0,0,2.4,0.1,0,0.1,146.7,0,147,121.3,7.5,128.7,294.8
"Methane",2009,"Northern Ireland",45,6.7,8.7,6,66.4,18.8,8.9,0.7,28.5,7.4,8,1.3,16.7,45.9,9.2,52,107.1,11.7,1.8,11.8,0.2,0.4,25.8,1,0,0,468.3,0,0,0.4,469.6,0.9,0.3,3.3,3751.4,0,3755.8,1602.9,188.6,1791.6,6261.6
"Methane",2010,"Antrim and Newtownabbey",4.2,0.3,0,0.5,5,1,0.9,0,1.9,0.4,0.9,0.1,1.3,3.3,1,4.2,8.5,0.7,0.5,0.6,0,0.1,1.9,0,0,0,2.7,0,0,0,2.7,0,0,0.2,196.9,0,197.1,87.1,18.3,105.4,323.8
"Methane",2010,"Armagh City, Banbridge and Craigavon",5.5,2,0.1,0.6,8.3,1.5,0.5,0.1,2.1,0.5,0.4,0.1,1,4.5,0.1,6.8,11.4,1.3,0.3,1.3,0,0,3,0.1,0,0,22,0,0,0,22,0.2,0.1,0.5,516.6,0,517.4,104.3,30.8,135.1,700.3
"Methane",2010,"Belfast",8.2,2.4,0,0.2,10.8,6.1,5,0.1,11.2,3,4.7,0.5,8.2,7.9,6.2,6.2,20.3,1.3,0.3,0.6,0,0.1,2.2,0,0,0,0.3,0,0,0,0.3,0,0.1,0,10.4,0,10.4,278.1,50.6,328.6,392.1
"Methane",2010,"Causeway Coast and Glens",2.1,0.2,0,0.4,2.7,1.2,0.6,0.1,1.9,0.4,0.2,0.1,0.7,3.2,0.1,5.1,8.4,0.9,0,1.2,0,0,2.2,0.2,0,0,104.5,0,0,0,104.7,0.1,0,0.4,474.8,0,475.3,106.2,5.9,112.1,707.9
"Methane",2010,"Derry City and Strabane",4.2,0.4,3.8,0.4,8.8,1.5,0.1,0,1.7,0.7,0.3,0.1,1.1,3.1,0.1,4.9,8.1,0.7,0,0.8,0,0,1.6,0.1,0,0,76.1,0,0,0,76.2,0.1,0,0.2,286.3,0,286.7,126.3,6.2,132.4,516.7
"Methane",2010,"Fermanagh and Omagh",3.2,0,2.8,0.7,6.7,1.2,0,0,1.2,0.4,0,0.1,0.5,2.3,0,4.2,6.5,0.8,0,1.4,0,0,2.3,0.3,0,0,142.5,0,0,0,142.9,0.1,0,0.6,608.3,0,609,82,6.6,88.5,857.6
"Methane",2010,"Lisburn and Castlereagh",2.2,0.5,0.1,0.4,3.3,1,0.5,0.1,1.6,0.5,0.5,0.1,1.1,3.1,1.4,4.4,8.9,0.8,0.4,0.5,0,0,1.8,0,0,0,0.6,0,0,0,0.6,0,0.1,0.2,162.6,0,162.8,73.2,54,127.3,307.4
"Methane",2010,"Mid and East Antrim",4,1.1,0.1,1.3,6.4,1.1,1.3,0,2.5,0.3,1.5,0.1,1.9,3.3,0.6,4.6,8.4,0.8,0.1,0.8,0,0,1.7,0.1,0,0,33.2,0,0,0,33.2,0.1,0,0.3,311.3,0,311.7,96.3,8.4,104.7,470.6
"Methane",2010,"Mid Ulster",4.5,0,1.7,1,7.2,0.9,0,0.1,1,0.2,0,0.1,0.3,2.9,0,4.8,7.7,0.9,0.1,1.2,0,0,2.3,0.1,0,0,67.1,0,0,0,67.3,0.1,0,0.6,606.6,0,607.3,80.5,10.6,91.1,784
"Methane",2010,"Newry, Mourne and Down",3,0,0,0.8,3.9,1.1,0.1,0.1,1.2,0.3,0,0.1,0.4,3.8,0,5.8,9.6,1.3,0,1.1,0,0,2.5,0.1,0,0,16.9,0,0,0,17,0.1,0,0.4,471.8,0,472.4,123.7,9.7,133.4,640.3
"Methane",2010,"Ards and North Down",1.6,0.5,0,0.1,2.2,1.2,0.9,0,2.1,0.3,0.4,0.1,0.8,3.7,1.4,5.3,10.4,0.8,0,0.5,0,0,1.3,0,0,0,2.4,0,0,0,2.4,0.1,0,0.2,152.8,0,153.1,97.3,9,106.3,278.5
"Methane",2010,"Northern Ireland",42.9,7.4,8.6,6.5,65.5,17.8,9.9,0.6,28.4,7,8.9,1.3,17.1,41.1,10.8,56.3,108.2,10.5,1.6,10.1,0.1,0.4,22.7,1,0,0,468.3,0,0,0.1,469.4,0.9,0.3,3.6,3798.3,0,3803.1,1254.9,210,1464.9,5979.2
"Methane",2011,"Antrim and Newtownabbey",3.9,0.3,0,0.5,4.7,0.9,0.9,0,1.9,0.3,0.9,0.1,1.3,3,1.1,3.9,8,0.8,0.5,0.6,0,0.1,2.1,0,0,0,2.7,0,0,0.1,2.8,0,0,0.1,194,0,194.2,83.1,19.8,102.9,318
"Methane",2011,"Armagh City, Banbridge and Craigavon",5.3,2.4,0.1,0.7,8.6,1.5,0.6,0.1,2.2,0.5,0.5,0.1,1,4.2,0.1,6.3,10.6,1.4,0.4,1.4,0,0,3.2,0.1,0,0,22,0,0,0.1,22.2,0.1,0.1,0.5,516.9,0,517.6,79.9,33.6,113.6,679
"Methane",2011,"Belfast",7.7,2.3,0,0.3,10.4,5.8,4.9,0.1,10.8,2.8,4.7,0.4,7.9,7.5,6.5,5.7,19.8,1.4,0.3,0.6,0,0.1,2.4,0,0,0,0.3,0,0,0,0.3,0,0.1,0,10.5,0,10.6,276.8,57,333.8,396
"Methane",2011,"Causeway Coast and Glens",2,0.2,0,0.5,2.7,1.1,0.7,0,1.9,0.4,0.2,0.1,0.7,3,0.1,4.8,7.8,1,0,1.3,0,0,2.4,0.2,0,0,104.5,0,0,0.3,105,0.1,0,0.4,480.7,0,481.2,104.2,6.2,110.4,712.1
"Methane",2011,"Derry City and Strabane",3.4,0.6,3.3,0.5,7.7,1.2,0.2,0,1.4,0.6,0.5,0.1,1.1,2.8,0.2,4.6,7.6,0.8,0,0.9,0,0,1.7,0.1,0,0,76.1,0,0,0.2,76.4,0.1,0,0.2,287.5,0,287.8,126.4,6.5,132.9,516.7
"Methane",2011,"Fermanagh and Omagh",3,0,2.1,0.8,5.9,1.1,0,0,1.1,0.4,0,0.1,0.5,2.1,0,3.9,6,0.9,0,1.5,0,0,2.5,0.3,0,0,142.6,0,0,0.6,143.5,0.1,0,0.5,616.4,0,617,74.4,6.8,81.3,857.8
"Methane",2011,"Lisburn and Castlereagh",2,0.6,0.1,0.5,3.2,0.9,0.6,0,1.5,0.4,0.6,0.1,1.1,2.9,1.4,4.1,8.4,0.9,0.4,0.6,0,0,2,0,0,0,0.6,0,0,0,0.7,0,0.1,0.1,165.2,0,165.4,72.9,63.6,136.5,318.8
"Methane",2011,"Mid and East Antrim",3.5,1.3,0.1,1.7,6.7,1,1.5,0,2.6,0.3,1.8,0.1,2.1,3,0.7,4.2,7.9,0.9,0.1,0.8,0,0,1.9,0.1,0,0,33.2,0,0,0.1,33.4,0.1,0.1,0.2,316.3,0,316.7,87.1,8,95.1,466.3
"Methane",2011,"Mid Ulster",4.3,0,1.4,1.2,7,0.8,0,0.1,0.9,0.2,0,0.1,0.3,2.7,0,4.4,7.1,1.1,0.1,1.3,0,0,2.5,0.1,0,0,67.2,0,0,0.3,67.6,0.1,0,0.5,602.9,0,603.5,73.1,11.1,84.3,773
"Methane",2011,"Newry, Mourne and Down",2.7,0.1,0,0.9,3.7,1,0.1,0.1,1.2,0.3,0,0.1,0.4,3.6,0,5.3,9,1.5,0,1.2,0,0,2.7,0.1,0,0,16.9,0,0,0.2,17.2,0.1,0.1,0.4,475,0,475.5,117.7,9.9,127.6,637.2
"Methane",2011,"Ards and North Down",1.5,0.5,0,0.1,2.1,1.1,0.9,0,2,0.3,0.4,0.1,0.7,3.3,1.9,4.9,10.1,0.8,0,0.5,0,0,1.4,0,0,0,2.4,0,0,0,2.4,0.1,0,0.1,156.6,0,156.8,98,7.5,105.5,281
"Methane",2011,"Northern Ireland",39.4,8.3,7.1,7.8,62.6,16.4,10.4,0.6,27.4,6.4,9.5,1.2,17.1,38.2,12,52.3,102.5,11.6,1.8,10.6,0.2,0.5,24.7,1,0,0,468.4,0,0,2,471.4,0.8,0.4,3.1,3822,0,3826.3,1193.7,230.2,1423.9,5956
"Methane",2012,"Antrim and Newtownabbey",3.3,0.4,0,0.4,4.1,0.8,1.1,0,1.9,0.3,1.1,0.1,1.5,2.9,1.4,3.8,8,0.7,0.5,0.5,0,0.1,1.8,0,0,0,2.7,0,0,0.4,3.1,0,0,0.2,198.1,0,198.3,71.8,20.2,92,310.7
"Methane",2012,"Armagh City, Banbridge and Craigavon",4.5,2.6,0.1,0.6,7.8,1.3,0.7,0.1,2,0.4,0.5,0.1,1,4.3,0.2,6.1,10.5,1.2,0.3,1.2,0,0,2.8,0.1,0,0,22,0,0,0.9,22.9,0.1,0.1,0.5,538.1,0,538.8,86.1,34.1,120.2,705.9
"Methane",2012,"Belfast",6.6,2.6,0,0.2,9.4,4.9,5.5,0.1,10.5,2.4,5.2,0.4,8,7.2,7.9,5.5,20.6,1.2,0.3,0.5,0,0.1,2.1,0,0,0,0.3,0,0,0.1,0.4,0,0.1,0,10.2,0,10.3,233.2,57.9,291.1,352.4
"Methane",2012,"Causeway Coast and Glens",1.7,0.3,0,0.4,2.4,0.9,0.8,0,1.8,0.3,0.3,0.1,0.6,3.1,0.1,4.5,7.7,0.9,0,1.1,0,0,2,0.2,0,0,104.5,0,0,2.7,107.4,0.1,0,0.4,485.2,0,485.7,97.2,6.2,103.3,711
"Methane",2012,"Derry City and Strabane",3.3,0.8,2.6,0.4,7.1,1.2,0.2,0,1.5,0.5,0.7,0.1,1.4,2.9,0.2,4.4,7.5,0.7,0,0.7,0,0,1.5,0.1,0,0,76.1,0,0,1.4,77.7,0.1,0,0.2,291.9,0,292.3,94.9,6.4,101.3,490.1
"Methane",2012,"Fermanagh and Omagh",2.7,0,0.6,0.8,4.1,1,0,0,1,0.4,0,0.1,0.4,2.3,0,3.7,6,0.8,0,1.3,0,0,2.1,0.3,0,0,142.6,0,0,5,148,0.1,0,0.6,638.2,0,638.8,72.1,6.7,78.8,879.2
"Methane",2012,"Lisburn and Castlereagh",1.7,0.5,0.2,0.4,2.9,0.8,0.5,0,1.3,0.4,0.5,0.1,0.9,2.8,1.6,3.9,8.3,0.8,0.4,0.5,0,0,1.7,0,0,0,0.6,0,0,0.3,0.9,0,0.1,0.1,169.7,0,170,73.2,65.5,138.7,324.8
"Methane",2012,"Mid and East Antrim",2.8,1.3,0.1,1.2,5.4,0.8,1.5,0,2.3,0.2,1.7,0.1,2,3,0.9,4.1,7.9,0.8,0.1,0.7,0,0,1.6,0.1,0,0,33.2,0,0,0.9,34.1,0.1,0,0.2,316.9,0,317.2,79.6,7.7,87.3,458
"Methane",2012,"Mid Ulster",3.7,0,1.2,1.1,6,0.7,0,0,0.8,0.2,0,0.1,0.2,2.8,0,4.2,7,0.9,0.1,1.1,0,0,2.1,0.1,0,0,67.2,0,0,1.9,69.3,0.1,0,0.5,615.1,0,615.7,71.4,10.9,82.3,783.4
"Methane",2012,"Newry, Mourne and Down",2.4,0.1,0,0.7,3.1,0.8,0.2,0.1,1.1,0.3,0.1,0.1,0.4,3.5,0,5.1,8.7,1.3,0,1,0,0,2.3,0.1,0,0,16.9,0,0,1.4,18.4,0.1,0.1,0.4,488.2,0,488.8,123,9.4,132.3,655.2
"Methane",2012,"Ards and North Down",1.3,0.8,0,0.1,2.3,1,1.7,0,2.6,0.3,0.6,0.1,1,3.3,2.4,4.7,10.4,0.7,0,0.4,0,0,1.2,0,0,0,2.4,0,0,0.3,2.7,0.1,0,0.2,155.9,0,156.2,100.7,5.6,106.3,282.6
"Methane",2012,"Northern Ireland",34.1,9.5,4.8,6.2,54.6,14.2,12.1,0.5,26.9,5.6,10.7,1.1,17.4,38.1,14.7,50,102.8,10,1.6,9,0.1,0.4,21.1,1,0,0,468.5,0,0,15.4,484.9,0.7,0.4,3.4,3907.7,0,3912.2,1103,230.6,1333.6,5953.3
"Methane",2013,"Antrim and Newtownabbey",2.6,0.4,0,0.4,3.4,0.6,1.1,0,1.7,0.2,1.1,0.1,1.3,2.3,1.3,3.9,7.6,0.7,0.5,0.5,0,0.1,1.7,0,0,0,2.7,0,0,0,2.8,0,0,0.2,189.7,0,189.9,64.1,22.6,86.8,295.2
"Methane",2013,"Armagh City, Banbridge and Craigavon",3.8,2.6,0.1,0.7,7.1,1.1,0.7,0.1,1.8,0.3,0.5,0.1,0.9,3.4,0.2,6.4,9.9,1.2,0.3,1.1,0,0,2.7,0.1,0,0,22,0,0,0,22.1,0.1,0.1,0.5,528.8,0,529.6,72.3,36.6,108.9,682.9
"Methane",2013,"Belfast",5.3,2.5,0,0.3,8.2,4,5.4,0.1,9.5,2,5.1,0.4,7.5,5.6,8.1,5.7,19.4,1.2,0.3,0.5,0,0.1,2,0,0,0,0.3,0,0,0,0.3,0,0.1,0,10.6,0,10.6,177.5,62.2,239.7,297.1
"Methane",2013,"Causeway Coast and Glens",1.4,0.3,0,0.4,2.1,0.8,0.8,0,1.6,0.2,0.3,0.1,0.6,2.4,0.1,4.7,7.3,0.8,0,1,0,0,1.9,0.2,0,0,104.5,0,0,0.1,104.8,0.1,0,0.4,471.9,0,472.4,85.2,6.4,91.6,682.3
"Methane",2013,"Derry City and Strabane",2.7,0.8,2.1,0.4,6.1,1,0.2,0,1.3,0.4,0.7,0.1,1.3,2.3,0.3,4.6,7.2,0.7,0,0.7,0,0,1.4,0.1,0,0,76.1,0,0,0,76.2,0,0,0.2,281.1,0,281.4,85.3,6.9,92.1,467
"Methane",2013,"Fermanagh and Omagh",2.2,0,0.5,0.7,3.5,0.8,0,0,0.8,0.3,0,0.1,0.4,1.8,0,3.9,5.6,0.7,0,1.2,0,0,2,0.4,0,0,142.6,0,0,0.1,143.1,0.1,0,0.6,617.2,0,617.9,69.5,6.8,76.3,849.6
"Methane",2013,"Lisburn and Castlereagh",1.4,0.5,0,0.4,2.4,0.7,0.5,0,1.2,0.3,0.5,0.1,0.9,2.2,1.5,4.1,7.8,0.8,0.4,0.5,0,0,1.7,0,0,0,0.6,0,0,0,0.6,0,0.1,0.2,166.9,0,167.2,66.2,70.7,136.9,318.7
"Methane",2013,"Mid and East Antrim",2.3,1,0.1,1.2,4.6,0.7,1.1,0,1.8,0.2,1.3,0.1,1.5,2.3,0.9,4.2,7.5,0.7,0.1,0.7,0,0,1.6,0.1,0,0,33.2,0,0,0,33.3,0,0,0.3,308.7,0,309,74.5,7.8,82.3,441.6
"Methane",2013,"Mid Ulster",3.2,0,1,1.1,5.3,0.6,0,0,0.7,0.1,0,0.1,0.2,2.2,0,4.4,6.6,0.9,0.1,1.1,0,0,2,0.1,0,0,67.3,0,0,0.1,67.5,0.1,0,0.6,607.2,0,607.8,67.6,11.5,79.1,769.3
"Methane",2013,"Newry, Mourne and Down",1.9,0.1,0,0.7,2.7,0.7,0.2,0,0.9,0.2,0.1,0.1,0.3,2.8,0.1,5.3,8.2,1.2,0,0.9,0,0,2.2,0.1,0,0,16.9,0,0,0,17,0.1,0.1,0.4,481.4,0,482,121.7,9.4,131.1,644.6
"Methane",2013,"Ards and North Down",1.1,0.7,0,0.1,1.9,0.8,1.4,0,2.2,0.2,0.5,0.1,0.8,2.6,2.3,4.9,9.7,0.7,0,0.4,0,0,1.1,0,0,0,2.4,0,0,0,2.4,0.1,0,0.2,155.9,0,156.1,96.3,5,101.3,275.5
"Methane",2013,"Northern Ireland",28,8.9,3.9,6.5,47.3,11.6,11.4,0.5,23.5,4.5,10.1,1.1,15.7,29.8,14.8,52.1,96.7,9.6,1.5,8.6,0.1,0.4,20.3,1.1,0,0,468.6,0,0,0.4,470.1,0.6,0.4,3.5,3819.4,0,3823.9,980.2,245.9,1226.1,5723.8
"Methane",2014,"Antrim and Newtownabbey",2.7,0.3,0,0.5,3.5,0.6,0.8,0.1,1.5,0.2,0.8,0.1,1.1,2.2,1.6,3.6,7.4,0.6,0.4,0.5,0,0.1,1.6,0,0,0,2.7,0,0,0,2.8,0,0,0.1,192.9,0,193.1,43.3,25.6,68.9,279.9
"Methane",2014,"Armagh City, Banbridge and Craigavon",3.9,2.7,0,0.8,7.5,1.1,0.7,0.1,1.9,0.4,0.5,0.1,1,3.2,0.4,5.8,9.4,1.1,0.3,1,0,0,2.5,0.1,0,0,22,0,0,0,22.1,0.1,0.1,0.4,553.4,0,554.1,26.3,41.8,68.2,666.5
"Methane",2014,"Belfast",5.3,2.8,0.1,0.4,8.7,4,6.1,0.2,10.2,2,5.7,0.5,8.2,5.3,9,5.1,19.4,1.1,0.2,0.4,0,0.1,1.9,0,0,0,0.3,0,0,0,0.3,0,0.1,0,10.3,0,10.4,112.1,70.4,182.5,241.5
"Methane",2014,"Causeway Coast and Glens",1.4,0.4,0,0.5,2.3,0.8,1.2,0.1,2.1,0.3,0.4,0.1,0.8,2.3,0.2,4.3,6.8,0.8,0,1,0,0,1.8,0.2,0,0,104.5,0,0,0,104.7,0.1,0,0.3,488.1,0,488.6,50.1,7.1,57.2,664.3
"Methane",2014,"Derry City and Strabane",2.7,0.7,2.4,0.5,6.4,1,0.2,0,1.3,0.5,0.7,0.1,1.2,2.1,0.5,4.2,6.8,0.6,0,0.7,0,0,1.3,0.1,0,0,76.1,0,0,0,76.2,0,0,0.2,285,0,285.3,43.2,7.9,51.1,429.5
"Methane",2014,"Fermanagh and Omagh",2.2,0,0.5,0.8,3.5,0.8,0,0,0.8,0.3,0,0.1,0.4,1.7,0,3.5,5.2,0.7,0,1.1,0,0,1.9,0.4,0,0,142.7,0,0,0,143.1,0.1,0,0.5,625.3,0,625.9,44.3,7.6,51.9,832.7
"Methane",2014,"Lisburn and Castlereagh",1.4,0.8,0,0.5,2.7,0.7,0.8,0.1,1.5,0.3,0.8,0.1,1.2,2.1,1.6,3.7,7.4,0.7,0.3,0.4,0,0,1.6,0,0,0,0.6,0,0,0,0.6,0,0.1,0.1,166.8,0,167,44.6,80.5,125.1,307.1
"Methane",2014,"Mid and East Antrim",2.5,1,0.1,1.5,5.1,0.7,1.1,0,1.9,0.2,1.3,0.1,1.6,2.2,1.1,3.8,7.2,0.7,0.1,0.6,0,0,1.5,0.1,0,0,33.2,0,0,0,33.3,0,0,0.2,316.9,0,317.2,48.5,8.9,57.4,425
